Account Name,Type,18 Digit ID,Account ID,LE ID,Artist Name (pka or dba),Company Name,Legal Name,Primary Contact First Name,Primary Contact Last Name
Giant Killer Bats,Artist,001PP00000meePuYAI,001PP00000meePu,,Giant Killer Bats,,McCoy Kirgo,,
Gold Child,Artist,001PP00000meePvYAI,001PP00000meePv,,Gold Child,,Emily Fehler,,
Jamie B.,Artist,001PP00000meePwYAI,001PP00000meePw,,Jamie B.,,Jamie Brooks,,
Mal the Oddity,Artist,001PP00000meeQ0YAI,001PP00000meeQ0,,Mal the Oddity,,Amal Salem Fawundu-Buford,,
min.a,Artist,001PP00000meeQ1YAI,001PP00000meeQ1,,min.a,,Michelle Lee Bae,,
Molly Drag,Artist,001PP00000meeQ2YAI,001PP00000meeQ2,,Molly Drag,,Michael Hansford,,
Rentboy,Artist,001PP00000meeQ3YAI,001PP00000meeQ3,,Rentboy,,Robert E. Brown,,
Sedona,Artist,001PP00000meeQ4YAI,001PP00000meeQ4,,Sedona,,Rachel Stewart,,
Sonoda,Artist,001PP00000meeQ5YAI,001PP00000meeQ5,,Sonoda,,Lisa Sonoda,,
Sora,Artist,001PP00000meeQ6YAI,001PP00000meeQ6,,Sora,,Sora Metzger Lopez,,
Sylvie,Artist,001PP00000meeQ7YAI,001PP00000meeQ7,,Sylvie,,Benjamin Schwab,,
Xelli Island,Artist,001PP00000meeQ9YAI,001PP00000meeQ9,,Xelli Island,,Lianna Vanicelli,,
KEPIK,Artist,001PP00000mjoJZYAY,001PP00000mjoJZ,,KEPIK,,Kevin Cheung,,
BIG WETT,Artist,001PP00000n3yYBYAY,001PP00000n3yYB,,BIG WETT,,Bronte Kathleen Maguire,,
LUKAS ERMTER,Media,001PP00000nA0HHYA0,001PP00000nA0HH,,LUKAS ERMTER,,LUKAS ERMTER,,
Pablo Bruschi,Artist,001PP00000nAIdpYAG,001PP00000nAIdp,,Pablo Bruschi,,,,
DEEP CONCEPTS MEDIA LLC,Media,001PP00000nAdVKYA0,001PP00000nAdVK,,,DEEP CONCEPTS MEDIA LLC,,,
Sublime,Artist,001PP00000nAxsEYAS,001PP00000nAxsE,,Sublime,Sublime Records LLC,,,
Yuri Kakuev,Producer,001PP00000nBCzOYAW,001PP00000nBCzO,,Yuri Kakuev,,Yuri Kakuev,,
4 Shooters Only LLC,Record Label,001PP00000nBUg5YAG,001PP00000nBUg5,,,,,,
georgiy kravchenko,Producer,001PP00000nHhneYAC,001PP00000nHhne,,georgiy kravchenko,,georgiy  kravchenko,,
DRAM,Record Label,001PP00000nHoiaYAC,001PP00000nHoia,,DRAM,Waver Records LLC,Shelley Marshaun Massenburg-Smith,,
Chanell,Artist,001PP00000nIQMsYAO,001PP00000nIQMs,,Chanell,,Christopher Lee Canales Sanchez,,
700/4gtmt,Management,001PP00000nIYFYYA4,001PP00000nIYFY,,,700/4gtmt,,,
Pigeon Hole,Artist,001PP00000nIk3NYAS,001PP00000nIk3N,,Pigeon Hole,,Colin Michael Patrick McCue,,
Jia Lih,Artist,001PP00000nIv0RYAS,001PP00000nIv0R,,Jia Lih,,Alex JL Hiew,,
Alexander Lewis,Artist,001PP00000nIv0SYAS,001PP00000nIv0S,84318,Alexander Lewis,,Alexander Jerard Lewis,,
Axel Boy,Artist,001PP00000nIv0TYAS,001PP00000nIv0T,,Axel Boy,,Alexander Jeremy Joyce,,
Maxx Baer,Artist,001PP00000nIv0UYAS,001PP00000nIv0U,,Maxx Baer,,Andrew Burgess,,
Atlantic Haze,Artist,001PP00000nIv0VYAS,001PP00000nIv0V,,Atlantic Haze,,Benjamin Dress,,
